glcm_contrast_mean,glcm_contrast_std,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_energy_mean,glcm_energy_std,glcm_correlation_mean,glcm_correlation_std,glcm_ASM_mean,glcm_ASM_std,patient_id_str
7.812984618156753,2.307485921526993,1.6196982628340266,0.2642691010038729,0.5610669771335826,0.033741257879449836,0.21346284881990468,0.0053509237171487055,0.9640495702790935,0.010793244762421371,0.04559502021093623,0.0022843106927594946,00709
5.78649906127938,1.699960176299155,1.3640423257409027,0.21303771595164805,0.5959578546383764,0.03194987100993202,0.20152830196411572,0.005997968208960646,0.9714125765617508,0.008597927450310166,0.04064963211517552,0.0024179385983986324,00290
4.521812176436852,1.3620703035611126,1.0188533658317311,0.17103068599344823,0.6909629349420978,0.03254473096041904,0.2453159950480516,0.0067698753219504965,0.9815123643630425,0.005682769118176294,0.06022576863829043,0.003321819766705333,00575
6.564038135888779,1.9304517189083306,1.3961635970146942,0.22147767648296707,0.6058214378826513,0.03258619127156458,0.2681456824532618,0.005121272741924662,0.9714544071063423,0.008500545502250968,0.07192833445282269,0.0027465979335589597,00324
5.69820834172919,1.7099429938034576,1.3400939301878596,0.22374393140099189,0.6065234597268123,0.033445909252980924,0.21602868932511415,0.006027852731641662,0.9736460558053731,0.008064924762894634,0.04670472962008105,0.002604483747646835,00574
5.654304503921511,1.6483264665883206,1.2677029729059461,0.20144511898353876,0.6193158338920415,0.03379523778064871,0.23098197149792446,0.005853641115450919,0.9754831458386228,0.007297409411945015,0.053386936271376494,0.002704044302330797,00192
7.100595927754366,2.119611778285321,1.5977843674437353,0.2621661698679251,0.5634851827256072,0.03277506047491205,0.23235875983434637,0.0052297275611720255,0.9672347825531677,0.009918618422350197,0.05401794332211954,0.002430201602097156,00601
7.121143398536803,2.1533203020435483,1.509010603958708,0.26095807453125613,0.5866224763573324,0.03671489989311291,0.2076370226803193,0.0062431852893758775,0.9685950980614937,0.009696017875230075,0.04315211055010492,0.00259248575979931,00744
4.8534350974952,1.4868434897449538,0.9723619915989833,0.16290911098909214,0.7125480188830545,0.02977982366115679,0.2335186488581334,0.006379035446106218,0.9786747143338999,0.006651678870300014,0.05457165145775089,0.002978702675311851,00150
6.470834754169524,1.8783394958076594,1.3822055769111563,0.21923494333879678,0.5950533270883759,0.03392742465213673,0.21612114371788338,0.005647960329406218,0.9684036567233808,0.009352265560193031,0.04674024821780855,0.002441302730935636,00221
5.164360270126806,1.4428892674331293,1.1785822751333028,0.1820159276344171,0.6474861959480432,0.029362292623088617,0.26136171988012885,0.005056191319811134,0.976484725465193,0.0066542950957386715,0.06833551368936146,0.0026437439265925822,00538
5.070023811922618,1.504143841647596,1.0646763012276017,0.17209230770283665,0.6774803000963752,0.03165744324113409,0.2373001494068885,0.006253308838608603,0.9784188275959302,0.006537240534110544,0.056350464779962625,0.002967967907324212,00800
6.5039698243459085,1.9886886043883623,1.4059888002588536,0.2344702743434145,0.5973601098140324,0.03478570262760538,0.2114276254345976,0.005893621852133006,0.9645536667905201,0.011022439931974375,0.04473637557544844,0.00249240558060147,01004
6.576169453120167,1.9927582958981531,1.4889662787138092,0.26066489720387814,0.582994754525292,0.03677138742231208,0.20634993927914452,0.005712336487062493,0.9699197050597769,0.009279028181597995,0.04261292822864807,0.002357471486924156,00642
6.317958432791879,1.9367648763398557,1.3935569277388569,0.24125833548300743,0.5883659422116432,0.038508129585313286,0.2179925703427668,0.00573618716108154,0.9673498386240524,0.010168558955780295,0.04755366456779311,0.0025012322813059854,00247
7.389909092318182,2.1962346630047223,1.2155025013175027,0.20961041698409646,0.6686473000534341,0.032261131890277475,0.21664231923161292,0.00794519292834694,0.9669350370132476,0.010117557993854063,0.04699702057272073,0.0034382623615009864,00147
6.164074246117249,1.8853895314794984,0.9727970823129151,0.16983757673868569,0.7379927277999071,0.028608903207268034,0.24303498884526797,0.008682541985272182,0.9727653774725687,0.008550646321428929,0.059141392338345554,0.004220227572066482,00032
5.875126543221839,1.8117875890446469,1.360069474045198,0.2268650248154317,0.5987116315872929,0.03579693867103787,0.23053939413424718,0.006139372568155706,0.9754921428042569,0.007693967147906867,0.05318610414331639,0.0028356075543798064,00339
5.659348795260101,1.6833292979814678,1.32959047949346,0.22119393919827704,0.6134218504705473,0.03448034026074223,0.2434559510659009,0.005303493144569777,0.9758637084537831,0.007271956035964864,0.059298927148936836,0.002582429076759845,00542
6.002723524978305,1.8228562990023842,1.4480868844550174,0.24235971538821283,0.57185191687168,0.03810314306610069,0.19786943508777138,0.0061781895877846505,0.9720769502471404,0.008649438465089324,0.03919048336853639,0.0024480363472337693,00171
5.377774989924982,1.6128637897194877,1.12857251495753,0.18781060638271227,0.6735720398128704,0.031324320520346435,0.22837000771794091,0.006656427453323874,0.9769723939850845,0.007071097401235937,0.05219716845153376,0.0030405189582873586,00369
5.478993704081168,1.6147381306017654,1.2596207965853439,0.20738457710234393,0.6205001983643739,0.03482500874516545,0.23287882660215398,0.006079009044757076,0.9746781437294916,0.007614634209311396,0.05426950223056233,0.0028312812105567918,00284
6.71049417489461,2.0391445910053587,1.4975758193703903,0.24268931823668757,0.575105003906804,0.03348898167330335,0.22815371446120264,0.005595314720573903,0.9700799249597952,0.009232464294225314,0.05208542496926625,0.0025531575893878336,00185
6.046162967325937,1.7889658775290056,1.0959531840938688,0.17718919416869733,0.6877887857078966,0.030173207961816696,0.23041735922303005,0.006672863396793281,0.9738623438207477,0.007910364106800521,0.05313668653722714,0.00307583834827162,00025
7.272739150947055,2.0245287088709327,1.2200836081359672,0.18865847526364973,0.6691267007178054,0.028962071918097517,0.23952833272462398,0.006837117133521619,0.9702839406644562,0.008474468313107946,0.05742056834853567,0.003276522933068067,00456
6.484042596991458,1.9375242470082779,1.4749576413215348,0.24472457758631772,0.5872340628890014,0.03368963260858087,0.2417022750631353,0.005580036831887797,0.9733971743923127,0.00807055984771859,0.05845112658174073,0.002698130118353539,00488
5.105798610034725,1.4689902547642395,0.9660743071486156,0.15251265941895265,0.7219166689465955,0.02719391508641244,0.24975130978032214,0.0068820084945067014,0.9785245760465329,0.006311625086297786,0.062423078777904886,0.003437576405869604,00506
5.805509364924983,1.7600523500803578,0.9359428523544551,0.15907000082218933,0.7437554122446861,0.02732566991836457,0.2374255169950522,0.0068241681937013686,0.9743104002919811,0.00795630564402102,0.056417445391903756,0.003240660850845292,00085
6.041808306272866,1.7196169976426223,0.9972210139732787,0.16320023951182347,0.7169814740635092,0.029748450280784003,0.24412748809155405,0.007241366042311879,0.9734836786652069,0.007728107235032391,0.059650667824050624,0.0035360011003449728,00011
5.225101985360225,1.5876665059234165,0.8912090363243224,0.15307535289580776,0.7576268354220833,0.025197462424254146,0.2543312236646259,0.008136177624867125,0.9781649205646418,0.006812622605039884,0.06475056871708937,0.004135539832167355,00443
5.502402625899007,1.5887410846558776,1.0927997754433023,0.18075688892160172,0.6831669768338597,0.03172878714755079,0.2385982093204543,0.006809973836491561,0.9769913914735887,0.0067738819785738685,0.05697548123458103,0.0032497145188176,00120
7.65743660002946,2.2737490745930207,1.599626085970923,0.2609748411380883,0.5683423447818312,0.03298462814186835,0.224898196663922,0.005480447075316778,0.9662133155983758,0.01018679500480423,0.05060923416282948,0.002464389260207077,00529
7.06599150307677,1.9336892861605441,1.325408982849217,0.21210547476973093,0.6214196838286717,0.03462955427538561,0.22520092812323725,0.006307484041605544,0.9690693811569946,0.008662819037732219,0.05075524238250258,0.002841672273018549,01005
5.794501678847114,1.6605702154866957,1.1203103929645375,0.19485344690165157,0.676004122879004,0.03549372326335196,0.2466206058695662,0.00654016993356782,0.9765441771018876,0.0068472769258560995,0.06086449706223185,0.0032293003660929854,00128
6.243798655566062,1.838907400235875,1.5200745987429476,0.24977426620524118,0.5647268301792288,0.03507203729863555,0.1985376914102424,0.005589103109889985,0.9701570235596572,0.008935411026955192,0.03944845298408163,0.0022195144573034335,00680
5.258457083320415,1.5016554063700653,0.9855056546050589,0.1670118491648937,0.7151801022200693,0.03220390910863704,0.23753835036040827,0.008023837395410958,0.9788182291020858,0.006195731348165986,0.05648884985849206,0.0038143297479144903,00999
5.4989684002805586,1.6513618594765207,1.3313474322261165,0.2230721564617741,0.6125201667433111,0.03329941105411571,0.24834599772693153,0.005388379168649535,0.9769091622604202,0.007036941931175548,0.06170476921705022,0.0026770670759504065,00604
5.089668769181298,1.450462971153598,0.9828650790114096,0.17002856047863435,0.706827361825596,0.03220405808340407,0.2686908671098408,0.006604265904313144,0.9790547733882989,0.006069349581210864,0.072238398396373,0.003555574716352545,00559
4.868147896452051,1.456439340114448,1.269777191898135,0.2222351907964405,0.6087951229131987,0.03875429131715468,0.22960550165453192,0.005666093097243993,0.9792912836268052,0.006287837142726684,0.05275079100101589,0.002604562759421932,00479
6.716274112235732,2.0125199580160937,1.542344147188295,0.2519342987735018,0.5724839601532358,0.03191093922340193,0.23735626361292422,0.005473139909240255,0.9704562245747566,0.008960469407871699,0.05636795113675409,0.0025980517924433424,00765
6.396759863832235,2.050671915925792,1.4901787928575874,0.25345809567077515,0.5816172251811313,0.03213565159376611,0.21891748972838465,0.0058144331331702465,0.9716417271213682,0.009235349395638625,0.0479586749416375,0.0025436788067315745,00694
5.874101966953935,1.733946444387216,1.056039393328787,0.1729444242852414,0.7033921696811775,0.02891000987132705,0.2594177863273843,0.007694199012865652,0.9763334468501302,0.00713371942667575,0.06735678856144998,0.0039930589239315206,00063
3.166379633540524,0.9225878524150914,0.8598323720084946,0.1441746434102949,0.7188267203505821,0.030006341250720017,0.23892712135016292,0.007893705701553544,0.9799184199382517,0.005981840504680904,0.057148479906378225,0.0037736929903442276,00457
6.284523654984813,1.776008210257023,1.4261542194959393,0.22059810325114654,0.5899225417319673,0.03129198085998085,0.23473156190771027,0.005630127293346332,0.974140463613364,0.007439686377141057,0.055130604488972515,0.002643154224650941,00500
4.9834930724549045,1.5648066961192517,0.9534605514523542,0.16242616972067808,0.719960496446081,0.029748987242614683,0.22905913123926347,0.0076738962680298044,0.9759259734181368,0.007730722953220912,0.05252697428801861,0.003518806509484443,00006
5.9959926365165295,1.807140550324895,1.4044819066200636,0.2406445143769215,0.5906984212580808,0.038310245676512644,0.2361967328778356,0.005690308471197477,0.97307239075705,0.008244790395406782,0.055821276232661005,0.00268864658029589,00311
6.9423349198261075,2.0007773393708828,1.626246178273608,0.25205437618727977,0.536758213264907,0.033138188112384094,0.20945549691793502,0.005490654226464333,0.9650256103848573,0.010250173502550605,0.04390175247297368,0.00230034876379103,00331
6.034298299065352,1.7847079161850732,1.3692617189921876,0.22206354058855207,0.6039847363392638,0.03440637193597138,0.2509649741224306,0.0053645062942555685,0.9738947734951993,0.007837236467773442,0.06301219616405336,0.0026927656870634805,00371
